,Channel_id,Channel_title,Created_date,Video_count,Views_count,Subscription_count,Subscription_count_hidden
700,UCMsHRBMzq1TApRcC5MeD7QQ,BilalAljmzawi,2008-10-08T19:00:18Z,406,16974732,6240,False
701,UCpNbMDNc_GXApuxL4aHjSsA,Paulina Cocina,2009-06-08T15:24:22Z,647,248613787,2990000,False
702,UC4JEc3D9aQgG6CPXZVScDZQ,thiapathioli,2007-08-01T13:27:50Z,8,44900,15,False
703,UCC1UcDbrHhqtmZ-XmQ0XhCw,Vykintas Vainius,2008-03-26T16:10:13Z,20,38453,88,False
704,UCrfab2aBVpXhJQvcPumUo3A,elzzzie,2006-08-04T12:15:28Z,88,520156,79,False
705,UCfbihn7U49ox9oQcI6EuQWw,Hey Hey It's Saturday,2014-07-31T22:47:02Z,1331,16375338,28300,False
706,UC29Po77t3EDh_2quyrfR-Dw,DCnepal Com,2009-03-11T02:55:26Z,2487,19079459,49300,False
707,UCxqBrvhUF9Ebc9BQxK7JjVA,kitaslove20,2007-12-19T17:37:32Z,18,778749,212,False
708,UCdlHmsUn-pvgOaZ3E3vj6Lg,aleenf1,2010-09-04T13:48:07Z,167,4412643,2960,False
709,UCfCj-cHNM78KgfXdMVRDb6w,Kanyavee T,2008-06-07T14:06:51Z,4,45227,10,False
710,UCujb5MIcKh7KeSWQ7Uax-Wg,ARMBETS TV,2011-09-09T07:44:08Z,2614,77796924,183000,False
711,UCPZQB35QNvyACZan7PMUZLA,El Porvenir MX,2009-02-23T01:47:13Z,11041,31972497,33600,False
712,UCjZtkT7xZj05CnDUA33MBQQ,Mr.X Paygox,2008-06-24T16:52:06Z,49,771630,843,False
713,UCg7DHIQXQwuDrItu84MJgew,WeGottaSituation,2011-02-06T22:58:57Z,275,2226404,9650,False
714,UCHc3el42hXKKhjs_1vzWk9A,Telefe,2012-09-10T13:48:33Z,76425,3840819626,4870000,False
715,UCKnFmxcCDhL9h67Q20GubRQ,noor a,2010-12-23T23:22:57Z,37,59840,134,False
716,UCFsOHIk_L2ujgO4ARD5d9_Q,petcAVAsile CÄNTÄRI CRESTINE 2020,2011-02-28T19:43:16Z,1011,3960959,9700,False
717,UCpTFa6iMQ2vMKfTjq3OOCtg,Fotocameraguida99,2012-01-24T09:12:31Z,17,40824,17,False
718,UCTuHIoX1JHYNtKhemy8hsRA,daniela paredes,2012-10-19T21:13:58Z,13,10486,4,False
719,UCypHcf4Zl17QyY-JZmrZvsw,xfdasfads,2007-01-03T16:35:06Z,31,291430,26,False
720,UCVdlqEnP5kA9DyMwabjANsg,Triveni Music Bhojpuri,2012-03-26T16:27:51Z,278,1417742,0,True
721,UCdAaglkVn0yuXcH5xvnIbQA,ほたる,2011-01-09T11:37:21Z,86,10242839,4890,False
722,UC5r3WHrX4Z7peSYpDlgktGw,Talk To Me In Korean,2009-07-21T23:07:21Z,1677,54512968,1110000,False
723,UCshyM08-MXmCTAq74i3aIkg,PhoneBunch,2013-02-27T17:16:56Z,857,33276871,96900,False
724,UCfv1BXGB5n396-twcVKp4BQ,P'tit-Yann-68,2011-05-24T20:26:38Z,26,17907,25,False
725,UCmnp-WxsWlhdGZ_lforMX4g,CardsInfinity.com,2007-03-06T03:25:01Z,68845,62669900,42800,False
726,UCv5vbEwaUh0LO6dwVa0iVEw,WMTV,2010-05-31T19:35:43Z,5899,130514005,223000,False
727,UC4fxQhWEtdx9R2YHyBNML1g,The Rose Lightning Channel,2007-04-14T09:39:53Z,216,36977,778,False
728,UCkEeEFu-z9fF_Wpr-tsOoDw,Merlin'in Kazanı,2011-08-10T11:49:17Z,1616,12335873,44900,False
729,UC6tMN5nmjuWFK3EF6VQ1SuA,MeedFilms,2009-08-28T08:02:03Z,89,851770,300,False
730,UCHrl0SCnhZ2czuezyMZz9ag,Ben Roesser,2008-02-17T03:10:19Z,0,0,2800,False
731,UCozv2WyA_7HJezHV9BW-_SA,RANGO,2013-08-16T14:37:59Z,526,21753439,359000,False
732,UCl6mJdBn-R_jAsFXq8uFZng,hsbooks66,2009-10-10T11:09:40Z,349,95054600,94100,False
733,UCUcAiwBk5bjOB-FArf4eOuQ,Meow Me,2011-09-14T06:09:37Z,122,246867,603,False
734,UCeQmge0MSMyQqDhVk0zsmjw,HelloDollfaceMusic,2012-02-05T18:51:09Z,38,28529,0,True
735,UC9LKH61gteD90fEuySOnzDw,onrpg,2008-01-02T16:49:48Z,1739,6684582,5650,False
736,UCwzPyAbM-mBHg5ISpmkQ3Ow,Poor Man's Gourmet Kitchen,2012-03-05T06:25:32Z,470,24645859,199000,False
737,UCak8fK-ILF4ep9TkTrnvpSw,NaTiiX,2014-05-17T07:33:02Z,144,156660,5300,False
738,UCJMPb3AhRVjPGMZYQb_kIyg,Marcello Passos,2007-10-14T22:08:41Z,43,245578,280,False
739,UC0lCPqGnp2Ms9BVO_PwT7_w,Moving Color Studios,2011-08-14T04:06:54Z,38,78162,0,True
740,UCLQZTXj_AnL7fDC8sLrTGMw,RevZilla,2009-06-05T17:24:44Z,7465,250759699,932000,False
741,UCG1sByvYsOVfu7uVliY8qOw,SmartBrainChild Sunday,2010-01-19T00:54:44Z,630,100156872,152000,False
742,UC2MYPIpoyCzCJ6vkL1LpZYQ,Clavvelele,2006-10-26T18:31:26Z,23,882349,513,False
743,UChoz8fVg1M0QHJTCWDwZPhw,DisneyShowzz,2009-03-25T03:17:05Z,25,319676,156,False
744,UCjmjWp38PCg15Z5ZS-tmpfw,ZigWheels,2008-10-15T12:11:10Z,1276,156191805,559000,False
745,UCt8w6KPEDkf_Qe1FreHCU0A,Arab Idol,2010-07-03T20:58:21Z,989,2815571228,4810000,False
746,UC62FeQXll5aE7U7YirwwpWw,stefano biondo,2009-02-06T20:33:46Z,6,8047,5,False
747,UCuRKwEJhPkAzIUpntqxDHQw,Bobz Studios,2013-01-05T12:49:53Z,669,2192574,4460,False
748,UCMzOv2W12eehIDBzLXpRtjw,Güneyli Oğul,2013-04-27T17:21:44Z,16,154790,169,False
749,UCKKbzv2Mq3YlXhwEd3hx58g,أبو عمار بن ولي,2011-04-04T08:27:05Z,257,1007390,2560,False
750,UCjAaUjBrbOnZFB_d4xPal7w,kitarakithara,2008-09-01T07:48:54Z,5,16177,19,False
751,UCrERTllrAthll3gS_LrAtdg,Ecose,2015-06-01T20:40:56Z,16,68358,187,False
752,UChytPNRRSqwF1Jp5_tW-X9w,trafficsjamstv,2008-06-21T03:43:35Z,2,2008,1,False
753,UC5NdbwHcnz5DlBTIotY8HIQ,Basem FIGO,2012-05-07T19:10:36Z,168,2267994,5880,False
754,UCH_agkhtxm48qM5cn4-lykg,ravengothroth,2008-06-10T01:10:13Z,13,117200,142,False
755,UCjcFOi0n4HeR0cWILMkBVuw,articnoble714,2009-11-09T01:31:59Z,28,169559,399,False
756,UCP8-U_UmqteO-fskHwwtX3Q,Nongview -w-,2012-12-04T12:07:09Z,16,107334,85,False
757,UCcnmB4kT9xR8WM1cbnvbY_w,Xracing Magazine,2010-02-09T10:54:31Z,144,479844,393,False
758,UCYJpXXxZ-E_UTVZkGSrScbQ,Mr Djengis,2009-10-16T18:35:17Z,149,208120,145,False
759,UCfHalTgd9GfMoM1az9yLKqg,Andrew Collier,2006-11-12T13:30:20Z,4,5680,18,False
760,UC9Hrgm4iHzcfWM56SVw2tuQ,EU SOU FUNK,2012-12-15T22:51:59Z,50,251551,645,False
761,UC-yqiX1Q_vUORSADVplrkbQ,sela,2012-04-11T13:12:26Z,7,2681,1090,False
762,UCVdrtgK208SJQ6EDMC3sQng,matthayestv,2012-01-04T14:59:25Z,6,40335,160,False
763,UCuCXCyTDYkFxP_LvN4-75nQ,Pierolib,2006-10-25T10:50:40Z,14,8242,13,False
764,UChySZ4hAHvHiCC0pL0GPbAA,JG Georgie,2011-01-20T07:14:53Z,87,495646,2830,False
765,UCq8GvqpdYBjizNGkDJJ9Y_g,عبدالله البراهيم,2011-10-01T19:02:17Z,225,12819330,62600,False
766,UCw51XXsdK-2EC489Emwcqcw,thanhthuybeeads,2011-11-04T10:51:00Z,12,223,12,False
767,UC0xvgIkMAnR-E6A-ThAj7CQ,aliskone,2008-02-27T16:02:58Z,193,200618,35,False
768,UColm42gbjL-8al49kqqi4Fw,3amrepmike3,2009-09-11T22:44:56Z,375,33608613,28800,False
769,UC2vuM7StuJ7dapcFqKrPDiQ,korarotana,2011-03-15T07:55:38Z,11704,181659589,344000,False
770,UC3q_7Bja12Vb3NUgx6lX7Ww,minami000sayo,2008-01-28T07:12:51Z,703,2595982,379,False
771,UClKxqA23xYjZqscXHidIVWA,wisdomoftheworld,2008-09-19T00:05:09Z,37,801122,7710,False
772,UClTHe2ceM0je2aFH4Vz83mg,reaganzilla,2011-04-02T20:44:06Z,752,97876384,128000,False
773,UCQzfpkHNUviMt1FNiT1NWLQ,MagokoroENT,2012-07-02T10:01:37Z,55,67479,145,False
774,UCybPtozyD1bAlzo3ubKR5GA,MahaloVideoGames,2008-05-27T20:30:20Z,39948,750123626,452000,False
775,UCba2uIYq75m6SNuK8TtmG9A,Disturb Reality,2009-03-03T04:05:44Z,371,108642864,828000,False
776,UCla-QAUwgtbiWPqujNxLfcA,rico7738,2006-06-14T03:43:23Z,163,1119674,617,False
777,UCt6pRNqkrWZDUebhL1o3T8w,SEProductBlog,2009-11-13T12:53:24Z,45,3354019,1140,False
778,UC7jE5vgoYGxCahfAtWlk0gA,Jaso,2007-11-11T16:22:32Z,210,148367,92,False
779,UCr1_i2AUi6O7RErRTs4rjrA,achimundsiggi,2010-03-20T14:37:59Z,181,1847799,515,False
780,UCbWX64TI2HJI3Y4Rzs4T-Sg,shynobithief,2006-12-20T02:54:02Z,12,49868,22,False
781,UC072Jd6peqMAy22PUx9bDZA,SEA Mora,2015-06-05T05:02:09Z,0,0,4180,False
782,UCd5R8xizUUgzJdwXFSS7_Xg,Awesome Earthmovers,2010-09-02T02:41:26Z,1063,209962153,394000,False
783,UCx54XHfs_9IMVN_ZTKoRuDA,indyfilmz,2006-08-07T03:31:33Z,11,5005,2,False
784,UC2E67yeucJtRLEyyPGjSoww,Joan Hernandez Lebron,2008-08-01T19:58:02Z,49,734350,648,False
785,UCTewGQMmMs0CncOVTMLwhQg,Roth Wellden,2011-05-31T18:30:37Z,1522,69765325,343000,False
786,UCSVUGVgkOBAtSF_5Lr3BplQ,gasnoide,2011-04-11T18:44:32Z,3,1718,2,False
787,UCVesA0tasKJBTC3ebUNnp-Q,Fernando Rocha,2007-01-07T14:30:42Z,21,151032,126,False
788,UCzs40Csl6opEL5i_4YuK_Pw,Rivital,2009-05-27T01:43:39Z,20,1385586,389,False
789,UCk6TpMJVc5ep4IwqT24Fubw,Richard Piatt,2007-04-01T09:47:20Z,353,2780400,1820,False
790,UCjTCFFq605uuq4YN4VmhkBA,NCIX Tech Tips,2007-01-02T21:57:52Z,2192,280429688,1170000,False
791,UCJKt_QVDyUbqdm3ag_py2eQ,Kuokka77,2010-10-27T05:31:22Z,1449,8535837,8950,False
792,UChbmp9N5NttZT3kGlYUzblQ,Dionicio Canahua,2006-10-16T22:13:18Z,0,0,23300,False
793,UCHRomEuH2hX2nutF7LLkXFg,38pnet,2011-02-21T19:10:47Z,3,24263,20,False
794,UCVVfWafbTKcHu0TyampWoJQ,ちゃけちゃんねる,2012-04-01T18:31:36Z,941,180561584,177000,False
795,UCFmZ5fJJi8ndEcHUGUNyc6g,Theafrican8,2009-06-29T23:18:26Z,100,304240,97,False
796,UCbKUGwLwOzGif6tRjCC-8Cw,Rubens Jr,2006-08-24T05:12:20Z,37,2380364,450,False
797,UCwyTDDqDcpKHTBiiw678oKw,TheCoCVideos,2013-03-14T04:03:23Z,12,29312,73,False
798,UCw4XhkrEdBM-1gL2Eo30-4Q,mustafaakgul35,2007-10-06T09:03:51Z,2,4457,1,False
799,UC60WHcq3PJBYsytHGPgPoxg,Schaatsen.nl,2009-04-25T20:53:27Z,2515,4420929,5670,False
800,UC50kpGOODel6upboeRr29Wg,Marshall Steeves,2009-07-30T11:37:49Z,20,58160,279,False
801,UCGHxwSg7hpLtjSzLy8CZGOg,Jean Pol,2008-11-07T14:45:09Z,64,188288,139,False
802,UCb3Uqx1jNaj_BhFiOvWJVXg,WilliamBillMunny,2012-03-21T11:48:14Z,163,3125224,1340,False
803,UC4XzqIkOvIc88vqprybQoSQ,143jimx,2011-10-25T15:13:17Z,47,210428,87,False
804,UCsOUzkzIkNR7nb_q83wn7_Q,iphoneapppodcast,2008-08-27T20:53:12Z,1213,2647628,2270,False
805,UC8lgcvysZVGxR8Da0RBRW9g,belllebianca,2009-03-28T19:08:28Z,89,9303,2,False
806,UCMjUoV3dgJ9BEVw49MuCgLQ,Edward Zhang,2009-06-30T23:39:01Z,192,193377,153,False
807,UCAonH6Byqym88fBgKTwFdtQ,Carlos Norona,2011-09-29T21:40:39Z,1,3123,6,False
808,UCDo7-HLf6U7rvbngmAhNkoA,Silfimur,2012-04-15T09:11:00Z,161,7997179,15200,False
809,UCLhXDyb3XMgB4nW1pI3Q6-w,comoconfigurar,2012-07-13T01:37:19Z,4367,247671997,775000,False
810,UCA6RuM6RKDlMfOkmNVya_8A,carpcell,2010-03-22T06:22:10Z,910,4131607,2930,False
811,UCXUeZbRVLXITr1ybgSJyasw,55lincoln,2006-12-08T21:21:32Z,2840,10960138,9320,False
812,UCqjtD7Ec9tSThagnyhLBsQA,SpinefarmRec,2009-04-20T08:06:48Z,250,113263456,96200,False
813,UCG_j6ftxQjdaA77tmRmAeBw,chytown18diana,2008-04-16T13:56:23Z,42,17468,19,False
814,UC0d5D3-XIYIxbfwm6o8638Q,NBA 2K España,2009-10-22T11:27:06Z,417,9154768,76900,False
815,UCdar0wP4Q40B6K--L9rRZNg,Jakub Krchlík,2006-11-09T18:46:45Z,52,178748,75,False
816,UC6HkVP_xUtr1wIUe4nQPo_A,INFO 4D,2013-04-25T21:45:50Z,66,1758033,9580,False
817,UCEqCrD1a8MhZwjTFm7vn1FQ,Andriy Oliynyk,2012-05-10T20:49:28Z,2,5053,6,False
818,UCFlWwpSC9IJ8ytkEqTtmu1A,lifein2011,2010-12-15T09:36:59Z,133,291569,1870,False
819,UCd0svlreYx8t1jQdTK7PfsA,Triathlete,2006-03-13T06:20:03Z,1195,6233210,25100,False
820,UC6qvx3UxVIt1KirvVTSg99A,lighthousess,2007-08-21T09:41:33Z,63,135037,21,False
821,UCa8HrpaNOSoIUrPuqec2jGg,KeeFHQVideos,2010-03-21T17:02:34Z,95,59059215,40800,False
822,UCQ6UXrtnCIuIisdZldq8npw,GameFront,2011-01-13T20:59:53Z,7566,97937818,154000,False
823,UCto35bnvPm_V7iiIvmaqC1A,Site Apoteose,2014-01-28T15:31:41Z,1686,24737651,70700,False
824,UCJVGQvLy0-hyEHYrhhBB5QQ,WERMVEVO,2012-07-23T21:41:52Z,1,12028,132,False
825,UC9O5nvfr1ACJf3lRYegFxhA,dan10k,2006-06-18T01:16:12Z,295,603902,115,False
826,UCcsgb07FIBVGJDNMoLEZ2dA,TheStoreQsr,2010-12-27T08:41:11Z,142,5404481,2840,False
827,UC7w_1PpN4cUrveTEnPR_ruA,jimmyeflyingvideo,2008-06-19T01:59:11Z,101,710368,472,False
828,UCBmI_zgn4U9ZXYEqk9DXI8g,Nella,2012-07-06T12:10:37Z,50,14314363,13400,False
829,UCAxtVn4eS0WSE5jaKK6qlVA,mahalodotcom,2007-06-08T03:01:28Z,14032,675330718,1520000,False
830,UCGBI5D5uMO2In5uMD6itvzQ,Bobleperdu,2008-01-06T00:30:21Z,11,359018,77,False
831,UCTrH4s--dRVwV3MOgYkq2Lg,gisters07,2013-05-22T15:56:37Z,3,20279,55,False
832,UC8e_DJXzsNtHm7QV_BDNWQw,ShellyD38,2011-04-19T16:31:59Z,268,557763,0,True
833,UC2cU7THEKH-q5-hNMW2IAJw,ace5461021,2006-08-01T21:41:44Z,6,8429,2,False
834,UCg2NfA0Whcx0rzjaN7f8ihQ,daniandkoga4ever,2008-03-29T00:10:09Z,25,122524,225,False
835,UCchtGBIgja5RAmI3XPvV-xA,silrange,2006-08-10T05:51:40Z,278,110537,38,False
836,UC0HAgvsLljXqzSWHWh0ePEQ,جمعية زواج,2009-08-27T22:33:31Z,407,3928369,15600,False
837,UCqRb7uCyZwaK-dGWuE4-N9A,scrappovia,2011-10-20T13:47:18Z,47,29494,396,False
838,UCSMK-_VJEhTG_jDhlK04VdQ,Beauty by Walgreens,2007-08-17T23:09:51Z,532,1843673,4830,False
839,UCErcXQgmjsow5UpLXT1zn9A,AE111ZXS,2009-09-26T23:50:04Z,28,17621,9,False
840,UCJaXKxlkzx3DcgtniDCNQ5w,jmkn58710,2008-02-02T13:30:11Z,1013,30835324,51800,False
841,UCfBLXTwLoUpDAkHcHizW3Jg,SNES drunk,2013-05-31T23:31:48Z,857,62167784,217000,False
842,UCGBc6qyVKxHYkhmjCl0N-hw,Arnaud d'Alfonso,2007-01-07T21:52:51Z,235,1372742,432,False
843,UC7Twvlx1B3dGuUcE3xed36A,Landbouwspotters,2009-10-03T16:40:12Z,266,3249452,3750,False
844,UCdt9STEaWQm8K2mBqUZ6fdg,Luca Dorin,2015-03-22T10:41:22Z,30,184325,349,False
845,UCLYmWAFs8RacdGtVauakGWA,trentobento,2006-02-03T12:56:55Z,18,114079,63,False
846,UC-fxtRERUCXfRdJQArByuUw,84jr0,2007-10-08T14:20:10Z,9,3337,0,False
847,UCE5bqtxuCT2wHUNCH2KmJ8g,muffinman12345,2006-07-02T11:13:16Z,30,919335,64,False
848,UCiOxToRlpasZY480lsKVPaA,André Santana,2008-10-11T20:01:57Z,354,518436,3530,False
849,UCcxSNAgdGgEaJ2Mm_M3L8-g,Rocío Ruiz,2012-11-29T20:42:10Z,40,262268,777,False
850,UCVoVN5IZfmOpm53LTWv_mEw,Nick Smithz,2012-11-19T13:41:20Z,4,128,231,False
851,UCJaKiPozicrSedDDqY93nxQ,sl8er1234,2007-09-08T22:53:22Z,2,10856,4,False
852,UC_0VY4M2TRjeqifpziwsOKg,Shaiote Klata,2008-06-16T08:21:35Z,12,41531,41,False
853,UCCECNSIYtwijzr43XNdfQlA,RobbieKessell,2008-09-07T17:15:52Z,31,242742,687,False
854,UCE570Jqw0OEqtNY06QqlAOw,Reid Dawson,2009-08-09T08:44:25Z,412,7960627,17400,False
855,UCfykEQGKbx5bDfU8DmrOE_Q,Hazara_Art,2006-12-12T13:14:36Z,17,23604,28,False
856,UCpe2J0PdNmsqXokblCQWkVA,ReifenDirekt TV,2007-09-14T07:02:47Z,307,4093575,788,False
857,UCGZmkgX5xXZZboN0-ZRp3_A,Charlatan Wonder,2011-04-11T04:00:41Z,290,13535279,95000,False
858,UCoNIsGJ2pBhDb6HdtzobUtg,sportmartialarts,2008-08-16T16:41:21Z,8940,11761483,23000,False
859,UCWAWxTiKzFfA2yO7hjO6kXg,1ldulduldulduldu,2009-12-20T23:58:13Z,1,5552,4,False
860,UCFS2EPWhtlQg6d-r8Qq3wcw,bboyyouval,2007-07-31T05:01:41Z,3947,16768612,11800,False
861,UCGDpVWPZ-WGPntuWF1Kik7g,mradrianwynn,2010-10-07T20:31:02Z,13,57251,11,False
862,UCWn-raTLcIF-YKOHfQLWjaw,skydog46,2006-03-16T04:24:42Z,178,5608515,2850,False
863,UCVA5wo4V5qO6PRGJuvMH2nw,intedomine,2009-11-22T20:49:52Z,58,106384,182,False
864,UCDS7re9AD8jTg-peowkU2ew,WereJackal,2007-01-02T08:47:47Z,115,1321454,318,False
865,UCy--nD1pnUyWk8HDg9orNDw,Nelson Sarmiento,2009-04-07T04:55:44Z,320,4036542,3200,False
866,UCWkWxxfDu2IMYvpl0dCtc2A,shdwgrl,2006-04-07T21:04:43Z,9,8500436,11700,False
867,UCI7s-cS_zUSOZHLDcxI0I8Q,Vicar RS,2006-09-05T15:20:34Z,129,197641,118,False
868,UC_F8QHd5dfmWdCIW4cOmPSw,James Rowe,2012-10-03T21:58:53Z,1,2390,4,False
869,UCRFBivFMyx3ogRK-n0eTIHg,Kerrelyn717,2011-06-25T15:03:29Z,10,123323,111,False
870,UCNegomi4-XAmUATq_EH14XQ,Arvid Lager,2011-09-22T15:25:23Z,0,0,285,False
871,UCCqv5X4gnuwuD83QpXWCwfA,Drag Racing & Tech,2006-06-22T11:16:47Z,20,25997,40,False
872,UCp-yWSkH2RfK5xm-Z3qo9yg,utfkiyikmjha,2012-02-08T13:04:56Z,17,15110,10,False
873,UCQYYXFpo5jbWHNEk7xKdGYw,ماجد هيلا,2008-04-06T12:39:59Z,59,496773,0,True
874,UCQlGBspQdj17WOPBQMT1k9A,ExpertVillage Leaf Group,2006-04-05T16:06:12Z,256486,959413364,3530000,False
875,UCyNOucLDZXhAx6ztScV7iFQ,Opotiki,2013-03-02T00:52:33Z,11,283808,369,False
876,UChyM3jcR6gRgFpD5U1ZclHw,Jamil Moussa,2008-07-09T21:52:10Z,125,536479,894,False
877,UC2uZWCSw31y2gkYwpE109hw,CaptainLego100,2009-12-27T14:57:10Z,6,17403,88,False
878,UCEpyUocnghlUQKN33yFIfmg,YeouschReloaded,2011-06-25T02:15:36Z,1096,11152966,94900,False
879,UCiF0dg4CWC21EZK1PhmQmiw,BuzaPerm,2011-08-15T18:09:39Z,28,79603,127,False
880,UCFgkqor41YbYZGQOXmhp7Jg,Ceramah Ustad,2011-09-15T10:53:01Z,3,15353,18,False
881,UCYEdXCUKJOqlJA1GIPcRN9A,MrMudd256,2011-07-12T18:26:44Z,27,100880,502,False
882,UCHRD0xFQAvhI-5IZBEdYrDA,Perkins School for the Blind,2007-02-13T22:10:32Z,621,1604605,5100,False
883,UCPaYlmMUjYRGrUJ8DwOaK5w,mentalbro01,2008-05-04T14:57:49Z,15,5158,11,False
884,UCMGY0ZWQmyqHzKZcJXaaxnA,The Master of Hoppets,2009-12-10T16:10:45Z,3750,2825038,9740,False
885,UCch-SOIuhnwFBMmciaQWj3A,MuseBox,2012-10-21T19:12:01Z,64,30278,48,False
886,UCh17-nOzhd1tE9bqztkCuqw,DON BIGG,2009-04-01T00:50:31Z,120,152885988,1340000,False
887,UCHSsuyGJK9vQsBQJTvurDhQ,Ashley Nicole,2007-06-22T14:34:24Z,191,1145725,2780,False
888,UCTY4pLYBU6AcVSeCCuHmJaw,PlayscopeTimeline,2009-12-23T15:34:47Z,2703,42517029,27100,False
889,UCuNg_HbU7s_WtDWUsKk5Kdg,ホンメイ鼬,2014-02-07T09:29:59Z,58,456167,415,False
890,UCp49CTyOuj5OUD2jRjZFe2Q,master.tk16,2013-05-20T06:03:03Z,23,286951,272,False
891,UCGDJLLphnP0zQQaE3kgo5Wg,Televisa Monterrey,2013-05-14T21:45:14Z,39279,536062382,811000,False
892,UCH-zUJlLeg5H6KYu0IZHBtg,Dallas Hall,2012-12-25T13:03:36Z,17,9864,12,False
893,UCM4_7Tc_mlsnc5iSuG5qB6w,MoBoogie,2006-12-19T00:11:28Z,1395,88655521,111000,False
894,UC0ljjis1QzFoKBxA9O4gQ2w,Bungday,2012-01-05T09:40:39Z,12,28908,16,False
895,UCIfAxaxkWgIiJTkBpePGZHQ,stefano gennari,2009-10-29T15:34:03Z,727,5216861,8960,False
896,UCeFVkJQhBIQW3ONm28h2OAQ,kretanguy,2009-01-27T01:31:19Z,17,170789,164,False
897,UC79wJrCqxStX4wBYbXN49dw,JoeRedeemer,2011-12-17T06:07:04Z,17,189069,105,False
898,UCed30r-gRqG4tcLPs3CrWqQ,WyldFyr56,2011-09-14T17:13:03Z,196,31553,335,False
899,UC3XAKdJHovW-QOEaY0Z5QzA,chun yi,2012-08-31T15:19:49Z,1,81,132,False
900,UCupCNl_codsqX8G_jPEF9xQ,fede rico,2007-10-13T04:55:31Z,5,5327,1,False
901,UC-IfVWMwXH7UazB4PrE_Vyw,Natalia Simmons,2011-03-18T20:17:47Z,144,5761606,25400,False
902,UCAqisf-D6i0IvYr6m0_-xpg,yubel328,2010-05-18T23:18:22Z,58,11775,11,False
903,UCf3ApfNSqikIlGD2KxnbUUw,Aleksandr Haskin Flute Channel,2007-03-18T13:40:02Z,83,453071,1310,False
904,UCzoI6lBLD63DtM1eukZn2Wg,Clara Barreto,2011-11-17T18:36:20Z,1,1250,3,False
905,UCB0wpYIScTBRoe9My5g9iGA,Ozgur Gercel,2015-03-11T08:43:08Z,317,8429526,63700,False
906,UCsR9VKs7WUawo8TAEGthb2Q,andria kal,2010-09-20T16:25:34Z,425,29307236,26000,False
907,UCC_uUzH7EhOHjm9nQDfGwag,Oliver Coysh,2006-07-27T10:17:49Z,14,2341767,5010,False
908,UCqBjfnrystNidAdNNGVgSow,Dr. Eloy Rusafa,2013-09-18T17:35:52Z,6,222109,0,True
909,UClhEIA4NgUey4ty9h8AllHw,qbanguy,2006-10-10T23:41:42Z,179,147513440,1420000,False
910,UCZcCmWhvK0gfThyWRmRerDQ,KÊNH VTC1,2013-07-19T10:57:03Z,53506,3210443642,2950000,False
911,UCvzABOeXdl7zdy2Lb7URdUw,jovando7,2008-12-12T21:04:48Z,51,1269178,707,False
912,UCI3l_VapjxYpwmQmv3cojUA,Puy DaCosTa,2013-06-15T21:26:15Z,4,6650003,22800,False
913,UCxpCwbq-nIMDKj5RfL_6llw,Arno Mermet,2010-01-27T20:46:09Z,23,2267035,8390,False
914,UC32IFxNwIJFkC-nyHDtQ9yg,OxO445,2010-05-05T11:13:20Z,14,28725,15,False
915,UCNfNC94p_0m302SkH8KFmFw,CoBoomTV,2014-07-06T18:26:33Z,83,4184860,50700,False
916,UCIbuh_hZh6hqPbknWDF1ESA,AquVids,2009-03-17T16:03:58Z,5,22151,2,False
917,UCbTLwN10NoCU4WDzLf1JMOA,YRF,2006-06-07T23:07:50Z,2861,22231509045,39100000,False
918,UC0qu9kIJ0C22EzcVOZHsL6A,Op139,2008-07-15T19:32:55Z,42,9212525,5070,False
919,UCaBoHaHkl26DeN_ahaHNaEA,Retsu,2012-04-26T23:30:19Z,54,55067,67,False
920,UCwvxISJ5KLig-lKgl21YJhA,ОстМедКонсалт Многопрофильная клиника,2008-02-03T19:04:13Z,159,793907,1840,False
921,UCgc4WcUwasw1WJ8qPmgfKSQ,BonesOnTheMend,2010-08-28T01:05:09Z,91,2918083,2010,False
922,UCDcDw3eCZvwNQdLfSUzhkTg,Sporting Kansas City,2010-11-17T04:26:30Z,950,1762225,22500,False
923,UCSvyi6Z6QI1uGsOBahqhlCg,SectorAmateur,2012-11-29T16:57:03Z,867,954174,5480,False
924,UCEg0AqZPRi_mDEFFPZP58SA,Mami Amiego,2013-03-29T14:27:08Z,846,30007465,11200,False
925,UCAQzr076v_RxV3Z6NC5kjHQ,Kosmoh Films,2011-06-12T17:33:22Z,62,127033,526,False
926,UCVa_pizLo_pRoKcXXiADNDQ,Mario Gunawan,2015-03-10T12:12:30Z,23,58248,25,False
927,UC3YoSom6K2d55rhAC1us-fw,The Adobe Empire,2010-07-10T17:34:11Z,136,176897,203,False
928,UCJhRcJw8q3ijByEVqj4-s0w,TV Metrópole - Canal 16.1,2012-03-26T13:59:10Z,1661,1215262,10700,False
929,UCysdrbENErWAI4Z9L2Zv5eA,tabithasbo,2009-09-24T14:15:49Z,88,435250849,370000,False
930,UCoZ8DmwTsiQRquL1Bg_fdfQ,Ako,2009-02-05T22:04:15Z,807,2646747,10100,False
931,UCc7Tj3G1u2r0o1qQXly8bzw,jin kwon,2006-10-26T22:25:49Z,195,172922,60,False
932,UCUprybWEqWn74kcc9KircGA,Tạp chí Zinegame,2014-02-14T08:40:16Z,3,6894,3,False
933,UCt8CdzMEoTie3iix3KmvV7A,GameSprout,2011-05-16T19:21:28Z,2599,1614059282,3560000,False
